Футболка «Не зли Маразли»,"Футболка з репродукцією роботи Івана Карцова «Портрет Маразлі» з основної експозиції Одеського художнього. Завдяки Григорію Маразлі Одеса має цілу низку пам'яток архітектури. Не злімо Маразлі — піклуймося про архітектурну спадщину.Склад: 100% бавовнаРозмірна сітка:  S  Довжина 70 / Ширина 45  М  Довжина 74 / Ширина 50  L  Довжина 75 / Ширина 54  XL  Довжина 81 / Ширина 60  Тип: Футболки
Категорія: Доросле
Картина: Маразлі",https://www.ofam.org.ua/ua/shop/tproduct/130991792-669951567876-futbolka-ne-zli-marazli,https://static.tildacdn.com/tild3131-3433-4462-a236-373362303033/IMG_0981-4_1-min.jpg,"349,00"
Значок «Маразлі»,"Металевий значок із репродукцією картини Івана Карцова «Портрет Григорія Григоровича Маразлі» з колекції Одеського художнього музею                                                                                                                                 Тип: Значки
Категорія: Дитяче
Категорія: Доросле
Картина: Маразлі",https://www.ofam.org.ua/ua/shop/tproduct/130991792-111986895086-znachok-marazl,https://static.tildacdn.com/tild3965-6166-4935-a239-656637353362/IMG_0479.JPG,"99,00"
Шкарпетки «Маразлі»,"Шкарпетки з репродукцією портрета Григорія Маразлі пензля Івана Кравцова. Купуючи шкарпетки, ви підтримуєте Одеський художній музей.                                                                                                                                 Тип: Шкарпетки
Картина: Маразлі
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-428248133842-shkarpetki-marazl,https://static.tildacdn.com/tild3633-3638-4332-b636-376664653966/_1.jpg,"99,00"
Шкарпетки «Колобок»,"Шкарпетки з репродукцією роботи Марії Примаченко «Колобок». Купуючи шкарпетки, ви підтримуєте Одеський художній музей.                                                                                                                                 Тип: Шкарпетки
Картина: Колобок
Категорія: Доросле
Художник: Примаченко",https://www.ofam.org.ua/ua/shop/tproduct/130991792-305432089435-shkarpetki-kolobok,https://static.tildacdn.com/tild6662-3061-4238-b438-666436613463/photo.jpg,"99,00"
Доросла футболка «Колобок»,"Футболка з репродукцією роботи Марії Примаченко «Колобок» з основної експозиції Одеського художнього.Склад: 100% бавовнаРозмірна сітка:SДовжина 70 / Ширина 45МДовжина 74 / Ширина 50LДовжина 75 / Ширина 54XLДовжина 81 / Ширина 60 Тип: Футболки
Категорія: Доросле
Картина: Колобок
Художник: Примаченко",https://www.ofam.org.ua/ua/shop/tproduct/130991792-646463054288-dorosla-futbolka-kolobok,https://static.tildacdn.com/tild3639-3339-4432-b238-363135623464/_.jpg,"349,00"
Дитяча футболка «Колобок»,"Футболка з репродукцією роботи Марії Примаченко «Колобок» з основної експозиції Одеського художнього.Склад: 100% бавовна Тип: Футболки
Категорія: Дитяче
Картина: Колобок
Художник: Примаченко",https://www.ofam.org.ua/ua/shop/tproduct/130991792-226477603138-dityacha-futbolka-kolobok,https://static.tildacdn.com/tild3639-3339-4432-b238-363135623464/_.jpg,"249,00"
"Футболка «Спитай мене, коли я вийду заміж»","Футболка з серії проти гендерних стереотипів з репродукцією роботи Костянтина Сомова «Портрет Тетяни Брайкевич» з колекції Одеського художнього.Склад: 100% бавовнаРозмір: oversize Тип: Футболки
Категорія: Доросле
Художник: Сомов",https://www.ofam.org.ua/ua/shop/tproduct/130991792-983718766758-futbolka-spitai-mene-koli-ya-viidu-zamzh,https://static.tildacdn.com/tild6661-3562-4061-b762-663762643638/2.png,"999,00"
"Футболка «Моє місце там, де я хочу»","Футболка з серії проти гендерних стереотипів з репродукцією роботи Амшея Нюренберга «Купальщики» з колекції Одеського художнього.Склад: 100% бавовнаРозмір: oversize Тип: Футболки
Категорія: Доросле
Художник: Нюренберг",https://www.ofam.org.ua/ua/shop/tproduct/130991792-328531510154-futbolka-mo-mstse-tam-de-ya-hochu,https://static.tildacdn.com/tild6631-6466-4334-a466-376335663262/2.png,"999,00"
Футболка «Моя краса не на поверхні»,"Футболка з серії проти гендерних стереотипів з репродукцією роботи Юлія Бершадського «Революціонерка» з колекції Одеського художнього.Склад: 100% бавовнаРозмір: oversize Тип: Футболки
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-901605198260-futbolka-moya-krasa-ne-na-poverhn,https://static.tildacdn.com/tild6666-6263-4762-a661-356363646166/2.png,"999,00"
Футболка «Сама собі олігархиня»,"Футболка з серії проти гендерних стереотипів з репродукцією роботи Зинаїди Серебрякової «Жінка із птахом» з колекції Одеського художнього.Склад: 100% бавовнаРозмір: oversize Тип: Футболки
Категорія: Доросле
Художник: Серебрякова",https://www.ofam.org.ua/ua/shop/tproduct/130991792-622137445678-futbolka-sama-sob-olgarhinya,https://static.tildacdn.com/tild3437-3362-4532-b131-383266356362/2.png,"999,00"
Футболка «Ро наш Бро»,"Футболка на підтримку директора Одеського художнього музею Олександра Ройтбурда.Склад: 100% бавовнаРозмірна сітка:  S  Довжина 70 / Ширина 45  М  Довжина 74 / Ширина 50  L  Довжина 75 / Ширина 54  XL  Довжина 81 / Ширина 60  Тип: Футболки
Категорія: Доросле
Художник: Ройтбурд",https://www.ofam.org.ua/ua/shop/tproduct/130991792-394216202035-futbolka-ro-nash-bro,https://static.tildacdn.com/tild6539-3066-4266-a164-343166396263/___.png,"275,00"
Шкарпетки «Ро наш Бро»,"Шкарпетки на підтримку директора Одеського художнього музею Олександра Ройтбурда.                                                                                                                                 Тип: Шкарпетки
Категорія: Доросле
Художник: Ройтбурд",https://www.ofam.org.ua/ua/shop/tproduct/130991792-446579640543-shkarpetki-ro-nash-bro,https://static.tildacdn.com/tild3462-3066-4037-b233-386334373064/_.png,"99,00"
Набір стікерів «Ро наш Бро» А5,"Стікери на підтримку директора Одеського художнього музею Олександра Ройтбурда.                                                                                                                                 Тип: Стікери
Категорія: Доросле
Художник: Ройтбурд",https://www.ofam.org.ua/ua/shop/tproduct/130991792-899032197520-nabr-stkerv-ro-nash-bro-a5,https://static.tildacdn.com/tild3831-6161-4634-b639-616465343666/nakleiki_a5_beluyfon.jpg,"39,00"
Стікери «Ро наш Бро»,"Стікери на підтримку директора Одеського художнього музею Олександра Ройтбурда.                                                                                                                                 Тип: Стікери
Категорія: Доросле
Художник: Ройтбурд",https://www.ofam.org.ua/ua/shop/tproduct/130991792-160959529565-stkeri-ro-nash-bro,https://static.tildacdn.com/tild3038-3863-4336-b830-633434303636/roytburd_picture_90x.jpg,"19,00"
Шкарпетки «Ройтбурд»,"Шкарпетки з репродукцією роботи директора Одеського художнього Олександра Ройтбурда «Давид із головою Голіафа», яку він подарував музею з нагоди 120-річчя. Купуючи шкарпетки, ви підтримуєте Одеський художній музей.                                                                                                                                 Картина: Давид із головою Голіафа
Тип: Шкарпетки
Категорія: Доросле
Художник: Ройтбурд",https://www.ofam.org.ua/ua/shop/tproduct/130991792-856625580490-shkarpetki-roitburd,https://static.tildacdn.com/tild3639-3332-4933-b232-353036393761/_1.jpg,"99,00"
Шкарпетки «Хмарка»,"Шкарпетки з репродукцією роботи Архипа Куїнджі «Хмарка». Купуючи шкарпетки, ви підтримуєте Одеський художній музей.                                                                                                                                 Тип: Шкарпетки
Картина: Хмарка
Категорія: Доросле
Художник: Куїнджі",https://www.ofam.org.ua/ua/shop/tproduct/130991792-696777522702-shkarpetki-hmarka,https://static.tildacdn.com/tild3432-3365-4763-b862-653461333332/photo.jpg,"99,00"
Шкарпетки «Козак Мамай»,"Шкарпетки з репродукцією роботи невідомого автора «Козак Мамай». Купуючи шкарпетки, ви підтримуєте Одеський художній музей.                                                                                                                                 Тип: Шкарпетки
Картина: Козак Мамай
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-121516982726-shkarpetki-kozak-mamai,https://static.tildacdn.com/tild6531-6136-4931-b636-383435646236/__1.jpg,"99,00"
Значок «Козак Мамай»,"Металевий значок із репродукцією картини невідомого автора «Козак Мамай» з колекції Одеського художнього музею                                                                                                                                 Тип: Значки
Категорія: Дитяче
Категорія: Доросле
Картина: Козак Мамай",https://www.ofam.org.ua/ua/shop/tproduct/130991792-953945435437-znachok-kozak-mamai,https://static.tildacdn.com/tild3330-3036-4834-a330-303737333431/IMG_1464.JPG,"99,00"
Футболка «Русов. Pray for Art»,"Футболка з репродукцією роботи Миколи Кузнєцова «Портрет Русова» з основної експозиції Одеського художнього. Пан Русов був меценатом та колекціонером. Він добре розумів, що за розвиток мистецтв необхідно платити.Склад: 100% бавовнаРозмірна сітка:SДовжина 70 / Ширина 45МДовжина 74 / Ширина 50LДовжина 75 / Ширина 54XLДовжина 81 / Ширина 60Розмірна сітка:  S  Довжина 70 / Ширина 45  М  Довжина 74 / Ширина 50  L  Довжина 75 / Ширина 54  XL  Довжина 81 / Ширина 60  Тип: Футболки
Категорія: Доросле
Картина: Русов",https://www.ofam.org.ua/ua/shop/tproduct/130991792-606833215147-futbolka-rusov-pray-for-art,https://static.tildacdn.com/tild3230-3433-4639-a361-373961313432/IMG_1083.jpg,"349,00"
Футболка «Овочі. Натюрморт»,"Футболка з репродукцією роботи Іллі Машкова «Овочі. Натюрморт» з основної експозиції Одеського художнього.Склад: 100% бавовнаРозмірна сітка:SДовжина 70 / Ширина 45МДовжина 74 / Ширина 50LДовжина 75 / Ширина 54XLДовжина 81 / Ширина 60Розмірна сітка:  S  Довжина 70 / Ширина 45  М  Довжина 74 / Ширина 50  L  Довжина 75 / Ширина 54  XL  Довжина 81 / Ширина 60  Тип: Футболки
Категорія: Доросле
Картина: Овочі. Натюрморт
Художник: Машков",https://www.ofam.org.ua/ua/shop/tproduct/130991792-363402382795-futbolka-ovoch-natyurmort,https://static.tildacdn.com/tild6539-6664-4138-b730-656234666535/IMG_1132_1-min.jpg,"199,00"
Сумка «Кандинський»,"Сумка з репродукцією роботи Василя Кандинського «Вулиця, осяяна сонцем» з основної експозиції Одеського художнього.Розмір: 41х34 см Тип: Сумки
Категорія: Доросле
Картина: Вулиця, осяяна сонцем
Художник: Кандинський",https://www.ofam.org.ua/ua/shop/tproduct/130991792-419511744284-sumka-kandinskii,https://static.tildacdn.com/tild6339-3532-4338-b633-313964356136/_.jpg,"249,00"
Сумка «Купальниці»,"Сумка з репродукцією роботи Амшея Нюренберга «Купальниці» з основної експозиції Одеського художнього.Розмір: 41х34 см Тип: Сумки
Категорія: Доросле
Картина: Купальниці
Художник: Нюренберг",https://www.ofam.org.ua/ua/shop/tproduct/130991792-551888419518-sumka-kupalnits,https://static.tildacdn.com/tild6231-3766-4438-a462-386138323564/_.jpg,"249,00"
Сумка «Дубки»,"Сумка з репродукцією роботи Герасима Головкова «Дубки» з основної експозиції Одеського художнього.Розмір: 41х34 см Тип: Сумки
Категорія: Доросле
Картина: Дубки
Художник: Головков",https://www.ofam.org.ua/ua/shop/tproduct/130991792-239657480255-sumka-dubki,https://static.tildacdn.com/tild6437-3039-4361-b864-346539633433/_.jpg,"249,00"
Сумка «Купання овець»,"Еко-сумка з репродукцією роботи Івана Айвазовського «Купання овець» з основної експозиції Одеського художнього.Розмір: 41х34 см Тип: Сумки
Категорія: Доросле
Картина: Купання овець
Художник: Айвазовський",https://www.ofam.org.ua/ua/shop/tproduct/130991792-547775462935-sumka-kupannya-ovets,https://static.tildacdn.com/tild6639-3134-4931-b065-633930643962/_.jpg,"249,00"
Шовкова хустка «Дубки»,"Хустка із репродукцією картини Герасима Головкова «Дубки» з основної експозиції Одеського художньогоРозмір: 70х70 смСклад: 100% шовк                                                                                                                                 Картина: Дубки
Категорія: Доросле
Тип: Шовкові хустки
Художник: Головков",https://www.ofam.org.ua/ua/shop/tproduct/130991792-259076897384-shovkova-hustka-dubki,https://static.tildacdn.com/tild3732-3262-4437-b864-313463313661/1.jpg,"2500,00"
Шовкова хустка «Купання овець»,"Хустка із репродукцією картини Івана Айвазовського «Купання овець» з основної експозиції Одеського художньогоРозмір: 70х70 смСклад: 100% шовк                                                                                                                                 Картина: Купання овець
Категорія: Доросле
Тип: Шовкові хустки
Художник: Айвазовський",https://www.ofam.org.ua/ua/shop/tproduct/130991792-513191510238-shovkova-hustka-kupannya-ovets,https://static.tildacdn.com/tild6663-6635-4733-a663-623964353064/1-3.jpg,"2500,00"
Шовкова хустка «Ранок на морі»,"Хустка із репродукцією картини Івана Айвазовського «Ранок на морі» з основної експозиції Одеського художньогоРозмір: 70х70 смСклад: 100% шовк                                                                                                                                 Картина: Ранок на морі
Категорія: Доросле
Тип: Шовкові хустки
Художник: Айвазовський",https://www.ofam.org.ua/ua/shop/tproduct/130991792-737656497289-shovkova-hustka-ranok-na-mor,https://static.tildacdn.com/tild3833-3234-4265-a438-303062323166/1-2.jpg,"2500,00"
Шовкова хустка «Жнива»,"Хустка із репродукцією картини Зінаїди Серебрякової «Жнива» з основної експозиції Одеського художньогоРозмір: 90х90 смСклад: 100% шовк                                                                                                                                 Картина: Жнива
Категорія: Доросле
Тип: Шовкові хустки
Художник: Серебрякова",https://www.ofam.org.ua/ua/shop/tproduct/130991792-368474160233-shovkova-hustka-zhniva,https://static.tildacdn.com/tild6263-6562-4830-b765-646235396335/6.jpg,"3800,00"
Скетчбук «Овочі. Натюрморт»,"Скетчбук розміру А5 із репродукцією картини Іллі Машкова «Овочі. Натюрморт» з колекції Одеського художнього музеюРозмір А5, нелінований папір, 24 аркуші Тип: Скетчбуки
Категорія: Дитяче
Категорія: Доросле
Картина: Овочі. Натюрморт
Художник: Машков",https://www.ofam.org.ua/ua/shop/tproduct/130991792-493165448246-sketchbuk-ovoch-natyurmort,https://static.tildacdn.com/tild6332-3562-4734-a130-386535373665/IMG_1505.jpg,"49,00"
Розмалюй шедеври,"Якщо тобі набридло розмальовувати за правилами і переносити кольори з оригіналу (а так буває, і це нормально), то в нас для тебе є декілька цікавих завдань, аби зробити цей процес ще цікавішим.13 малюнків А4 Тип: Розмальовки
Категорія: Дитяче
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-606853296083-rozmalyui-shedevri,https://static.tildacdn.com/tild6363-3861-4265-b466-313363663166/_A4-13.jpg,"149,00"
Магніт «Музейний котик»,"Магніт із ілюстрацією Олександра Грехова, всі кошти від продажі якого йдуть на харчування музейних котів                                                                                                                                 Тип: Магніти
Категорія: Дитяче
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-448448219129-magnt-muzeinii-kotik,https://static.tildacdn.com/tild6339-6163-4932-a261-653764366565/75361062_28589939508.jpg,"49,00"
Розмальовка,"Розмальовка із контурними малюнками робіт з колекції Одеського художнього.8 малюнків А4 Тип: Розмальовки
Категорія: Дитяче
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-442088342546-rozmalovka,https://static.tildacdn.com/tild3961-6663-4537-b561-646631363731/3_.jpg,"99,00"
Календар 2020 «Ню»,"Настінний календар на 2020 рік із репродукціями картин з колекції Одеського художнього музею.                                                                                                                                 Тип: Календарі
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-412551857541-kalendar-2020-nyu,https://static.tildacdn.com/tild3234-3837-4939-b764-386235303362/IMG_2019-12-19_13483.jpg,"25,00"
Чоловіча футболка «Суворий та стильний»,"Чоловіча футболка до нашої поточної виставки «Суворі та стильні: мистецтво довгих шістдесятих».Склад: 100% бавовнаРозмірна сітка:SДовжина 70 / Ширина 45МДовжина 74 / Ширина 50LДовжина 75 / Ширина 54XLДовжина 81 / Ширина 60Розмірна сітка:  S  Довжина 70 / Ширина 45  М  Довжина 74 / Ширина 50  L  Довжина 75 / Ширина 54  XL  Довжина 81 / Ширина 60  Тип: Футболки
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-345950097594-cholovcha-futbolka-suvorii-ta-stilnii,https://static.tildacdn.com/tild3531-6137-4037-b836-343336396332/photo.jpg,"249,00"
Жіноча футболка «Сувора та стильна»,"Жіноча футболка до нашої поточної виставки «Суворі та стильні: мистецтво довгих шістдесятих».Склад: 100% бавовнаРозмірна сітка:SДовжина 70 / Ширина 45МДовжина 74 / Ширина 50LДовжина 75 / Ширина 54XLДовжина 81 / Ширина 60Розмірна сітка:  S  Довжина 70 / Ширина 45  М  Довжина 74 / Ширина 50  L  Довжина 75 / Ширина 54  XL  Довжина 81 / Ширина 60  Тип: Футболки
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-376219424702-zhnocha-futbolka-suvora-ta-stilna,https://static.tildacdn.com/tild3932-6461-4164-b331-396139373262/_.jpg,"249,00"
Жіноча футболка «Сувора та стильна» приталена,"Жіноча футболка до нашої поточної виставки «Суворі та стильні: мистецтво довгих шістдесятих».Склад: 100% бавовнаРозмірна сітка:SДовжина 70 / Ширина 45МДовжина 74 / Ширина 50LДовжина 75 / Ширина 54XLДовжина 81 / Ширина 60ВАЖЛИВО: Ці футболки менші, ніж всі наші інші футболки.Розмірна сітка:S 64/41  M 67/43 L 69/47 Тип: Футболки
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-153138920925-zhnocha-futbolka-suvora-ta-stilna-prital,https://static.tildacdn.com/tild3233-6335-4362-b762-343433353563/IMG_7126.JPG,"249,00"
Значок «Ранок»,"Металевий значок із репродукцією картини Михайла Тодорова «Ранок» з колекції Одеського художнього музею                                                                                                                                 Тип: Значки
Категорія: Доросле
Картина: Ранок",https://www.ofam.org.ua/ua/shop/tproduct/130991792-315571738482-znachok-ranok,https://static.tildacdn.com/tild6232-3039-4633-b138-386362366666/IMG_1462.JPG,"65,00"
Значок «Гаяне»,"Металевий значок із репродукцією картини Тетяни Яблонської «Гаяне» з колекції Одеського художнього музею                                                                                                                                 Тип: Значки
Категорія: Дитяче
Категорія: Доросле
Картина: Гаяне",https://www.ofam.org.ua/ua/shop/tproduct/130991792-367689822677-znachok-gayane,https://static.tildacdn.com/tild3737-3130-4638-a665-356438623239/IMG_1482.JPG,"99,00"
Значок «Вінграновський»,"Металевий значок із репродукцією картини Святослава Божія «Портрет Миколи Вінграновського» з колекції Одеського художнього музею                                                                                                                                 Тип: Значки
Категорія: Доросле
Картина: Портрет Миколи Вінграновського",https://www.ofam.org.ua/ua/shop/tproduct/130991792-981885019796-znachok-vngranovskii,https://static.tildacdn.com/tild3934-6139-4239-a631-363937376139/IMG_1467.JPG,"65,00"
Значок «Дівчина з птахом»,"Металевий значок із репродукцією картини Олександра Фрейдіна «Дівчина з птахом» з колекції Одеського художнього музею                                                                                                                                 Тип: Значки
Категорія: Доросле
Картина: Дівчина з птахом",https://www.ofam.org.ua/ua/shop/tproduct/130991792-237327069828-znachok-dvchina-z-ptahom,https://static.tildacdn.com/tild6664-3864-4665-a531-323037633865/IMG_1470.JPG,"99,00"
Стікери «Не вішай ярлики!» А4,"Набір стікерів із ілюстраціями, створеними для проєкту «Не вішай ярлики!», що об'єднали в собі фрагменти робіт з колекції Одеського художнього та гасла проти стереотипів щодо жінок.                                                                                                                                 Тип: Стікери
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-110378262986-stkeri-ne-vshai-yarliki-a4,https://static.tildacdn.com/tild3936-3636-4963-b338-353263326537/a4_.jpg,"69,00"
Набір листівок «Константин Сомов»,"Набір листівок із репродукціями графічних робіт Константина Сомова з виставки «Константин Сомов. Без цензури».                                                                                                                                 Тип: Листівки
Категорія: Доросле
Художник: Сомов",https://www.ofam.org.ua/ua/shop/tproduct/130991792-975401570539-nabr-listvok-konstantin-somov,https://static.tildacdn.com/tild3763-3935-4334-b938-643961663236/1-03.jpg,"49,00"
РОЙТБУРД,"Головна редакторка та укладачка: Ольга БалашоваОбкладинка: м'якаКількість сторінок: 444Мова: російськаРік видання: 2016Видавництво: «Основи» Тип: Книги
Категорія: Доросле
Художник: Ройтбурд",https://www.ofam.org.ua/ua/shop/tproduct/130991792-133837919376-roitburd,https://static.tildacdn.com/tild6636-3564-4533-b330-636362626463/IMG_8582.JPG,"599,00"
Каталог виставки «Константин Сомов. Без цензури»,"Куратор виставки на честь 150-річчя Константина Андрійовича Сомова (1869–1939), автор тексту каталогу, упорядник додатків — Павло Голубєв, кандидатмистецтвознавства. Видання знайомить з творами майстра із зібрань Одеського художнього музею, інших музеїв України, а також Латвії та Литви. Спеціально для ювілейної виставки, твори художника були ретельно описані і прокоментовані із залученням великої кількості архівних матеріалів, які досі не публікувалися. Багато з цих робіт відтворені вперше.                                                                                                                                 Тип: Книги
Тип: Каталоги
Категорія: Доросле
Художник: Сомов",https://www.ofam.org.ua/ua/shop/tproduct/130991792-412174070361-katalog-vistavki-konstantin-somov-bez-ts,https://static.tildacdn.com/tild3831-6361-4261-b564-346266333766/____181034.png,"349,00"
Каталог виставки «Суворі та Стильні»,"У каталозі зібрано більше 200 робіт з фондів Одеського художнього та інших музеїв України, а також приватних зібрань. Каталог включає тексти українською та англійською мовами, а також архівні фотографії і біографічні дані художників-«суворостильців».                                                                                                                                 Категорія: Доросле
Тип: Каталоги",https://www.ofam.org.ua/ua/shop/tproduct/130991792-944794644504-katalog-vistavki-suvor-ta-stiln,https://static.tildacdn.com/tild3032-6465-4237-a365-623234346536/__.png,"299,00"
Каталог «Петро Ганський»,"Укладач та автор вступної статті — Людмила Єрьоміна, головна зберігачка Одеського художнього. Каталог було видано у 2017 році до 150-річчя Петра Ганського. На його сторінках ви знайдете роботи художника, що зберігаються в колекції музею.                                                                                                                                 Категорія: Доросле
Тип: Каталоги
Художник: Ганський",https://www.ofam.org.ua/ua/shop/tproduct/130991792-972742360148-katalog-petro-ganskii,https://static.tildacdn.com/tild6562-3563-4536-b037-616539333534/_.jpg,"100,00"
Каталог до виставки реставрованих творів з фондів музею «В лабіринтах часу»,"Катаолог до виставки реставрованих творів іконопису та живопису із фондів Одеського художнього. Упорядники каталогу: головна зберігачка Людмила Єрьоміна, завідуюча відділом мистецтва XVI — початку ХХ століття Олена Жуліцька; автор вступної статті: Людмила Єрьоміна. Каталог видано у 2016 році.                                                                                                                                 Категорія: Доросле
Тип: Каталоги",https://www.ofam.org.ua/ua/shop/tproduct/130991792-800400423158-katalog-do-vistavki-restavrovanih-tvorv,https://static.tildacdn.com/tild6362-6163-4265-b132-363666663062/_.jpg,"100,00"
